report_date,user_principal_name,display_name,last_activity_date,copilot_chat_last_activity,teams_last_activity,word_last_activity,excel_last_activity,outlook_last_activity,report_period,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
2026-07-20,kim.arroyo@contoso.com,Kim Arroyo,2026-07-20,2026-07-20,2026-07-20,,,2026-07-20,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-20,batch-2026-09-04,MOCK
2026-07-19,aisha.rahman@contoso.com,Aisha Rahman,2026-07-19,2026-07-19,,,,2026-07-19,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,marco.silva@contoso.com,Marco Silva,2026-07-19,2026-07-19,2026-07-19,2026-07-19,2026-07-19,2026-07-19,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,jenny.oyelaran@contoso.com,Jenny Oyelaran,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,dev.patel@contoso.com,Dev Patel,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,sam.chen@contoso.com,Sam Chen,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,robin.hale@contoso.com,Robin Hale,2026-07-19,,2026-07-19,,2026-07-19,2026-07-19,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,lee.novak@contoso.com,Lee Novak,2026-07-19,,,2026-07-19,2026-07-19,2026-07-19,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,kim.arroyo@contoso.com,Kim Arroyo,2026-07-19,2026-07-19,,2026-07-19,2026-07-19,2026-07-19,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-19,batch-2026-09-04,MOCK
2026-07-18,aisha.rahman@contoso.com,Aisha Rahman,2026-07-18,2026-07-18,2026-07-18,2026-07-18,2026-07-18,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,marco.silva@contoso.com,Marco Silva,2026-07-18,2026-07-18,2026-07-18,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,jenny.oyelaran@contoso.com,Jenny Oyelaran,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,dev.patel@contoso.com,Dev Patel,2026-07-18,2026-07-18,,2026-07-18,2026-07-18,2026-07-18,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,sam.chen@contoso.com,Sam Chen,2026-07-18,2026-07-18,2026-07-18,,,2026-07-18,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,robin.hale@contoso.com,Robin Hale,2026-07-18,,2026-07-18,,2026-07-18,2026-07-18,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,lee.novak@contoso.com,Lee Novak,2026-07-18,2026-07-18,2026-07-18,2026-07-18,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,kim.arroyo@contoso.com,Kim Arroyo,2026-07-18,2026-07-18,2026-07-18,2026-07-18,,2026-07-18,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-18,batch-2026-09-04,MOCK
2026-07-17,aisha.rahman@contoso.com,Aisha Rahman,2026-07-17,2026-07-17,,2026-07-17,,2026-07-17,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-17,batch-2026-09-04,MOCK
2026-07-17,marco.silva@contoso.com,Marco Silva,2026-07-17,2026-07-17,,,,2026-07-17,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-17,batch-2026-09-04,MOCK
2026-07-17,jenny.oyelaran@contoso.com,Jenny Oyelaran,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-17,batch-2026-09-04,MOCK
2026-07-17,dev.patel@contoso.com,Dev Patel,2026-07-17,2026-07-17,2026-07-17,2026-07-17,2026-07-17,2026-07-17,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-17,batch-2026-09-04,MOCK
2026-07-17,sam.chen@contoso.com,Sam Chen,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-17,batch-2026-09-04,MOCK
2026-07-17,robin.hale@contoso.com,Robin Hale,2026-07-17,2026-07-17,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-17,batch-2026-09-04,MOCK
2026-07-17,lee.novak@contoso.com,Lee Novak,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-17,batch-2026-09-04,MOCK
2026-07-17,kim.arroyo@contoso.com,Kim Arroyo,2026-07-17,2026-07-17,2026-07-17,,2026-07-17,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-17,batch-2026-09-04,MOCK
2026-07-16,aisha.rahman@contoso.com,Aisha Rahman,2026-07-16,2026-07-16,,2026-07-16,,2026-07-16,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-16,batch-2026-09-04,MOCK
2026-07-16,marco.silva@contoso.com,Marco Silva,2026-07-16,2026-07-16,,2026-07-16,,2026-07-16,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-16,batch-2026-09-04,MOCK
2026-07-16,jenny.oyelaran@contoso.com,Jenny Oyelaran,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-16,batch-2026-09-04,MOCK
2026-07-16,dev.patel@contoso.com,Dev Patel,2026-07-16,,2026-07-16,2026-07-16,2026-07-16,2026-07-16,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-16,batch-2026-09-04,MOCK
2026-07-16,sam.chen@contoso.com,Sam Chen,2026-07-16,2026-07-16,2026-07-16,2026-07-16,2026-07-16,2026-07-16,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-16,batch-2026-09-04,MOCK
2026-07-16,robin.hale@contoso.com,Robin Hale,2026-07-16,2026-07-16,2026-07-16,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-16,batch-2026-09-04,MOCK
2026-07-16,lee.novak@contoso.com,Lee Novak,2026-07-16,2026-07-16,,2026-07-16,2026-07-16,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-16,batch-2026-09-04,MOCK
2026-07-16,kim.arroyo@contoso.com,Kim Arroyo,2026-07-16,2026-07-16,2026-07-16,,2026-07-16,2026-07-16,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-16,batch-2026-09-04,MOCK
2026-07-15,aisha.rahman@contoso.com,Aisha Rahman,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-15,batch-2026-09-04,MOCK
2026-07-15,marco.silva@contoso.com,Marco Silva,2026-07-15,2026-07-15,,,,2026-07-15,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-15,batch-2026-09-04,MOCK
2026-07-15,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-15,2026-07-15,2026-07-15,,2026-07-15,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-15,batch-2026-09-04,MOCK
2026-07-15,dev.patel@contoso.com,Dev Patel,2026-07-15,2026-07-15,,,2026-07-15,2026-07-15,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-15,batch-2026-09-04,MOCK
2026-07-15,sam.chen@contoso.com,Sam Chen,2026-07-15,2026-07-15,2026-07-15,,2026-07-15,2026-07-15,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-15,batch-2026-09-04,MOCK
2026-07-15,robin.hale@contoso.com,Robin Hale,2026-07-15,2026-07-15,2026-07-15,2026-07-15,,2026-07-15,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-15,batch-2026-09-04,MOCK
2026-07-15,lee.novak@contoso.com,Lee Novak,2026-07-15,2026-07-15,2026-07-15,2026-07-15,2026-07-15,2026-07-15,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-15,batch-2026-09-04,MOCK
2026-07-15,kim.arroyo@contoso.com,Kim Arroyo,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-15,batch-2026-09-04,MOCK
2026-07-14,aisha.rahman@contoso.com,Aisha Rahman,2026-07-14,2026-07-14,2026-07-14,,2026-07-14,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-14,batch-2026-09-04,MOCK
2026-07-14,marco.silva@contoso.com,Marco Silva,2026-07-14,,,,,2026-07-14,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-14,batch-2026-09-04,MOCK
2026-07-14,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-14,2026-07-14,2026-07-14,2026-07-14,2026-07-14,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-14,batch-2026-09-04,MOCK
2026-07-14,dev.patel@contoso.com,Dev Patel,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-14,batch-2026-09-04,MOCK
2026-07-14,sam.chen@contoso.com,Sam Chen,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-14,batch-2026-09-04,MOCK
2026-07-14,robin.hale@contoso.com,Robin Hale,2026-07-14,2026-07-14,2026-07-14,,,2026-07-14,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-14,batch-2026-09-04,MOCK
2026-07-14,lee.novak@contoso.com,Lee Novak,2026-07-14,2026-07-14,2026-07-14,2026-07-14,2026-07-14,2026-07-14,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-14,batch-2026-09-04,MOCK
2026-07-14,kim.arroyo@contoso.com,Kim Arroyo,2026-07-14,,,2026-07-14,,2026-07-14,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-14,batch-2026-09-04,MOCK
2026-07-13,aisha.rahman@contoso.com,Aisha Rahman,2026-07-13,2026-07-13,,2026-07-13,,2026-07-13,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-13,batch-2026-09-04,MOCK
2026-07-13,marco.silva@contoso.com,Marco Silva,2026-07-13,2026-07-13,,,2026-07-13,2026-07-13,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-13,batch-2026-09-04,MOCK
2026-07-13,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-13,2026-07-13,2026-07-13,2026-07-13,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-13,batch-2026-09-04,MOCK
2026-07-13,dev.patel@contoso.com,Dev Patel,2026-07-13,2026-07-13,2026-07-13,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-13,batch-2026-09-04,MOCK
2026-07-13,sam.chen@contoso.com,Sam Chen,2026-07-13,2026-07-13,2026-07-13,,2026-07-13,2026-07-13,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-13,batch-2026-09-04,MOCK
2026-07-13,robin.hale@contoso.com,Robin Hale,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-13,batch-2026-09-04,MOCK
2026-07-13,lee.novak@contoso.com,Lee Novak,2026-07-13,2026-07-13,2026-07-13,,,2026-07-13,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-13,batch-2026-09-04,MOCK
2026-07-13,kim.arroyo@contoso.com,Kim Arroyo,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-13,batch-2026-09-04,MOCK
2026-07-12,aisha.rahman@contoso.com,Aisha Rahman,2026-07-12,,2026-07-12,2026-07-12,,2026-07-12,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-12,batch-2026-09-04,MOCK
2026-07-12,marco.silva@contoso.com,Marco Silva,2026-07-12,2026-07-12,,2026-07-12,,2026-07-12,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-12,batch-2026-09-04,MOCK
2026-07-12,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-12,,2026-07-12,2026-07-12,2026-07-12,2026-07-12,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-12,batch-2026-09-04,MOCK
2026-07-12,dev.patel@contoso.com,Dev Patel,2026-07-12,,2026-07-12,,2026-07-12,2026-07-12,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-12,batch-2026-09-04,MOCK
2026-07-12,sam.chen@contoso.com,Sam Chen,2026-07-12,2026-07-12,2026-07-12,2026-07-12,2026-07-12,2026-07-12,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-12,batch-2026-09-04,MOCK
2026-07-12,robin.hale@contoso.com,Robin Hale,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-12,batch-2026-09-04,MOCK
2026-07-12,lee.novak@contoso.com,Lee Novak,2026-07-12,,2026-07-12,,2026-07-12,2026-07-12,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-12,batch-2026-09-04,MOCK
2026-07-12,kim.arroyo@contoso.com,Kim Arroyo,2026-07-12,2026-07-12,2026-07-12,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-12,batch-2026-09-04,MOCK
2026-07-11,aisha.rahman@contoso.com,Aisha Rahman,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-11,batch-2026-09-04,MOCK
2026-07-11,marco.silva@contoso.com,Marco Silva,2026-07-11,2026-07-11,,2026-07-11,2026-07-11,2026-07-11,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-11,batch-2026-09-04,MOCK
2026-07-11,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-11,,2026-07-11,2026-07-11,2026-07-11,2026-07-11,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-11,batch-2026-09-04,MOCK
2026-07-11,dev.patel@contoso.com,Dev Patel,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-11,batch-2026-09-04,MOCK
2026-07-11,sam.chen@contoso.com,Sam Chen,2026-07-11,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-11,batch-2026-09-04,MOCK
2026-07-11,robin.hale@contoso.com,Robin Hale,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-11,batch-2026-09-04,MOCK
2026-07-11,lee.novak@contoso.com,Lee Novak,2026-07-11,2026-07-11,,2026-07-11,,2026-07-11,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-11,batch-2026-09-04,MOCK
2026-07-11,kim.arroyo@contoso.com,Kim Arroyo,2026-07-11,,,,,2026-07-11,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-11,batch-2026-09-04,MOCK
2026-07-10,aisha.rahman@contoso.com,Aisha Rahman,2026-07-10,2026-07-10,,,2026-07-10,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-10,batch-2026-09-04,MOCK
2026-07-10,marco.silva@contoso.com,Marco Silva,2026-07-10,2026-07-10,,,2026-07-10,2026-07-10,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-10,batch-2026-09-04,MOCK
2026-07-10,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-10,2026-07-10,2026-07-10,2026-07-10,2026-07-10,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-10,batch-2026-09-04,MOCK
2026-07-10,dev.patel@contoso.com,Dev Patel,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-10,batch-2026-09-04,MOCK
2026-07-10,sam.chen@contoso.com,Sam Chen,2026-07-10,2026-07-10,,,2026-07-10,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-10,batch-2026-09-04,MOCK
2026-07-10,robin.hale@contoso.com,Robin Hale,2026-07-10,,2026-07-10,2026-07-10,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-10,batch-2026-09-04,MOCK
2026-07-10,lee.novak@contoso.com,Lee Novak,2026-07-10,2026-07-10,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-10,batch-2026-09-04,MOCK
2026-07-10,kim.arroyo@contoso.com,Kim Arroyo,2026-07-10,2026-07-10,2026-07-10,2026-07-10,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-10,batch-2026-09-04,MOCK
2026-07-09,aisha.rahman@contoso.com,Aisha Rahman,2026-07-09,2026-07-09,2026-07-09,,2026-07-09,2026-07-09,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-09,batch-2026-09-04,MOCK
2026-07-09,marco.silva@contoso.com,Marco Silva,2026-07-09,,,,2026-07-09,2026-07-09,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-09,batch-2026-09-04,MOCK
2026-07-09,jenny.oyelaran@contoso.com,Jenny Oyelaran,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-09,batch-2026-09-04,MOCK
2026-07-09,dev.patel@contoso.com,Dev Patel,2026-07-09,,2026-07-09,2026-07-09,2026-07-09,2026-07-09,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-09,batch-2026-09-04,MOCK
2026-07-09,sam.chen@contoso.com,Sam Chen,2026-07-09,2026-07-09,2026-07-09,,2026-07-09,2026-07-09,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-09,batch-2026-09-04,MOCK
2026-07-09,robin.hale@contoso.com,Robin Hale,2026-07-09,2026-07-09,2026-07-09,2026-07-09,2026-07-09,2026-07-09,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-09,batch-2026-09-04,MOCK
2026-07-09,lee.novak@contoso.com,Lee Novak,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-09,batch-2026-09-04,MOCK
2026-07-09,kim.arroyo@contoso.com,Kim Arroyo,2026-07-09,2026-07-09,2026-07-09,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-09,batch-2026-09-04,MOCK
2026-07-08,aisha.rahman@contoso.com,Aisha Rahman,2026-07-08,2026-07-08,2026-07-08,2026-07-08,2026-07-08,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-08,batch-2026-09-04,MOCK
2026-07-08,marco.silva@contoso.com,Marco Silva,2026-07-08,2026-07-08,2026-07-08,2026-07-08,,2026-07-08,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-08,batch-2026-09-04,MOCK
2026-07-08,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-08,2026-07-08,2026-07-08,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-08,batch-2026-09-04,MOCK
2026-07-08,dev.patel@contoso.com,Dev Patel,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-08,batch-2026-09-04,MOCK
2026-07-08,sam.chen@contoso.com,Sam Chen,2026-07-08,2026-07-08,,2026-07-08,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-08,batch-2026-09-04,MOCK
2026-07-08,robin.hale@contoso.com,Robin Hale,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-08,batch-2026-09-04,MOCK
2026-07-08,lee.novak@contoso.com,Lee Novak,2026-07-08,,2026-07-08,,2026-07-08,2026-07-08,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-08,batch-2026-09-04,MOCK
2026-07-08,kim.arroyo@contoso.com,Kim Arroyo,2026-07-08,2026-07-08,2026-07-08,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-08,batch-2026-09-04,MOCK
2026-07-07,aisha.rahman@contoso.com,Aisha Rahman,2026-07-07,2026-07-07,,,2026-07-07,2026-07-07,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-07,batch-2026-09-04,MOCK
2026-07-07,marco.silva@contoso.com,Marco Silva,2026-07-07,2026-07-07,2026-07-07,,2026-07-07,2026-07-07,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-07,batch-2026-09-04,MOCK
2026-07-07,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-07,2026-07-07,,,,2026-07-07,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-07,batch-2026-09-04,MOCK
2026-07-07,dev.patel@contoso.com,Dev Patel,2026-07-07,2026-07-07,2026-07-07,,2026-07-07,2026-07-07,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-07,batch-2026-09-04,MOCK
2026-07-07,sam.chen@contoso.com,Sam Chen,2026-07-07,2026-07-07,2026-07-07,2026-07-07,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-07,batch-2026-09-04,MOCK
2026-07-07,robin.hale@contoso.com,Robin Hale,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-07,batch-2026-09-04,MOCK
2026-07-07,lee.novak@contoso.com,Lee Novak,2026-07-07,2026-07-07,2026-07-07,,2026-07-07,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-07,batch-2026-09-04,MOCK
2026-07-07,kim.arroyo@contoso.com,Kim Arroyo,2026-07-07,2026-07-07,2026-07-07,2026-07-07,,2026-07-07,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-07,batch-2026-09-04,MOCK
2026-07-06,aisha.rahman@contoso.com,Aisha Rahman,2026-07-06,2026-07-06,2026-07-06,2026-07-06,,2026-07-06,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-06,batch-2026-09-04,MOCK
